CardCode,AccNum,FeeNum,MonDeal,DealerNum,DealTime,StaNum,OptNum,RecFlag,DealPeriodNo
748,10060,100,-65,1002,2018-11-07 07:58:27.000,10,1002,1,-1
154,10066,100,-5,1001,2018-11-07 07:58:14.000,3,0,1,9
323,10471,100,-5,1001,2018-11-07 07:58:27.000,4,0,1,9
910,10521,100,-5,1001,2018-11-07 07:58:30.000,3,0,1,9
95,10082,100,-5,1001,2018-11-07 07:58:35.000,3,0,1,9
552,10004,100,-5,1001,2018-11-07 07:58:47.000,3,0,1,9
138,10285,7,0,1001,2018-11-07 07:58:51.000,3,0,1,9
138,10285,100,-5,1001,2018-11-07 07:58:51.000,3,0,1,9
137,10293,7,0,1001,2018-11-07 07:58:51.000,4,0,1,9
137,10293,100,-5,1001,2018-11-07 07:58:51.000,4,0,1,9
906,10326,100,-5,1001,2018-11-07 07:58:53.000,3,0,1,9
659,10277,100,-5,1001,2018-11-07 07:59:02.000,3,0,1,9
469,10504,100,-5,1001,2018-11-07 07:59:10.000,3,0,1,9
290,10110,7,0,1001,2018-11-07 07:59:34.000,3,0,1,9
290,10110,100,-5,1001,2018-11-07 07:59:34.000,3,0,1,9
450,10378,100,-5,1001,2018-11-07 07:59:38.000,4,0,1,9
816,10360,100,-5,1001,2018-11-07 07:59:43.000,3,0,1,9
786,10241,100,-24,1007,2018-11-07 07:59:57.000,5,0,1,9
206,10156,7,0,1001,2018-11-07 08:00:06.000,3,0,1,9
206,10156,100,-5,1001,2018-11-07 08:00:06.000,3,0,1,9
569,10165,7,0,1001,2018-11-07 08:00:45.000,3,0,1,9
569,10165,100,-5,1001,2018-11-07 08:00:45.000,3,0,1,9
540,10532,100,-5,1001,2018-11-07 08:00:56.000,4,0,1,9
540,10532,100,-8,1007,2018-11-07 08:01:12.000,5,0,1,9
755,10270,100,-5,1001,2018-11-07 08:01:27.000,3,0,1,9
785,10590,100,-16,1007,2018-11-07 08:01:29.000,5,0,1,9
789,10250,100,-5,1001,2018-11-07 08:01:31.000,3,0,1,9
582,10067,7,0,1001,2018-11-07 08:01:39.000,3,0,1,9
582,10067,100,-5,1001,2018-11-07 08:01:39.000,3,0,1,9
104,10178,100,-5,1001,2018-11-07 08:02:03.000,3,0,1,9
50,10529,100,-5,1001,2018-11-07 08:02:56.000,3,0,1,9
463,10389,100,-5,1001,2018-11-07 08:02:58.000,3,0,1,9
77,10549,7,0,1001,2018-11-07 08:03:15.000,3,0,1,9
77,10549,100,-5,1001,2018-11-07 08:03:15.000,3,0,1,9
258,10121,7,0,1001,2018-11-07 08:03:57.000,3,0,1,9
258,10121,7,0,1001,2018-11-07 08:04:05.000,3,0,1,9
258,10121,100,-5,1001,2018-11-07 08:04:05.000,3,0,1,9
828,10261,100,-5,1001,2018-11-07 08:04:26.000,3,0,1,9
807,10237,100,-5,1001,2018-11-07 08:04:31.000,3,0,1,9
156,10016,100,-5,1001,2018-11-07 08:04:45.000,3,0,1,9
427,10321,100,-5,1001,2018-11-07 08:04:51.000,3,0,1,9
262,10145,100,-5,1001,2018-11-07 08:05:35.000,3,0,1,9
263,10160,7,0,1001,2018-11-07 08:05:38.000,3,0,1,9
263,10160,100,-5,1001,2018-11-07 08:05:38.000,3,0,1,9
81,10048,100,-5,1001,2018-11-07 08:05:43.000,3,0,1,9
427,10321,100,-12,1007,2018-11-07 08:05:43.000,5,0,1,9
492,10335,100,-5,1001,2018-11-07 08:06:37.000,3,0,1,9
606,10500,100,-5,1001,2018-11-07 08:06:57.000,3,0,1,9
202,10135,100,-5,1001,2018-11-07 08:07:13.000,3,0,1,9
671,10046,100,-5,1001,2018-11-07 08:07:35.000,3,0,1,9
389,10509,100,-5,1001,2018-11-07 08:07:46.000,3,0,1,9
753,10252,100,-5,1001,2018-11-07 08:08:02.000,3,0,1,9
578,10172,100,-5,1001,2018-11-07 08:08:15.000,3,0,1,9
56,10527,100,-5,1001,2018-11-07 08:09:19.000,3,0,1,9
128,10031,100,-5,1001,2018-11-07 08:09:23.000,4,0,1,9
78,10050,100,-5,1001,2018-11-07 08:09:28.000,3,0,1,9
772,10224,100,-5,1001,2018-11-07 08:09:35.000,3,0,1,9
19,10218,100,-5,1001,2018-11-07 08:09:37.000,3,0,1,9
916,10516,100,-5,1001,2018-11-07 08:09:57.000,3,0,1,9
482,10556,100,-5,1001,2018-11-07 08:10:30.000,3,0,1,9
482,10556,100,-5,1001,2018-11-07 08:10:32.000,3,0,1,9
112,10275,100,-5,1001,2018-11-07 08:10:42.000,3,0,1,9
206,10156,100,-12,1007,2018-11-07 08:12:20.000,5,0,1,9
573,10181,7,0,1001,2018-11-07 08:12:35.000,4,0,1,9
573,10181,100,-5,1001,2018-11-07 08:12:35.000,4,0,1,9
689,10126,7,0,1001,2018-11-07 08:12:36.000,3,0,1,9
689,10126,100,-5,1001,2018-11-07 08:12:36.000,3,0,1,9
677,10533,100,-5,1001,2018-11-07 08:12:37.000,4,0,1,9
387,10484,100,-5,1001,2018-11-07 08:13:36.000,3,0,1,9
812,10588,100,-5,1001,2018-11-07 08:13:39.000,3,0,1,9
812,10588,100,-8,1007,2018-11-07 08:13:52.000,5,0,1,9
755,10270,100,-8,1007,2018-11-07 08:15:30.000,5,0,1,9
588,10055,7,0,1001,2018-11-07 08:15:41.000,3,0,1,9
588,10055,100,-5,1001,2018-11-07 08:15:41.000,3,0,1,9
662,10295,100,-5,1001,2018-11-07 08:19:01.000,3,0,1,9
828,10261,100,-16,1007,2018-11-07 08:24:18.000,5,0,1,9
703,10318,100,-10,1003,2018-11-07 09:35:49.000,6,0,1,9
110,10297,100,-47,1002,2018-11-07 10:05:51.000,10,1002,1,-1
93,10051,100,-9.6,1002,2018-11-07 11:02:18.000,10,1002,1,-1
19,10218,100,-10,1003,2018-11-07 11:05:00.000,6,0,1,10
331,10387,100,-18,1001,2018-11-07 11:50:13.000,3,0,1,10
496,10332,100,-18,1001,2018-11-07 11:50:15.000,3,0,1,10
774,10034,100,-18,1001,2018-11-07 11:50:16.000,3,0,1,10
720,10400,100,-18,1001,2018-11-07 11:50:17.000,3,0,1,10
269,10162,100,-18,1001,2018-11-07 11:50:19.000,3,0,1,10
336,10388,100,-18,1001,2018-11-07 11:50:19.000,4,0,1,10
255,10127,100,-18,1001,2018-11-07 11:50:20.000,3,0,1,10
203,10123,100,-18,1001,2018-11-07 11:50:21.000,4,0,1,10
248,10107,100,-18,1001,2018-11-07 11:50:23.000,3,0,1,10
429,10352,100,-18,1001,2018-11-07 11:50:24.000,3,0,1,10
470,10452,26,0,1001,2018-11-07 11:50:24.000,4,0,1,10
470,10452,100,-18,1001,2018-11-07 11:50:24.000,4,0,1,10
713,10401,100,-18,1001,2018-11-07 11:50:25.000,4,0,1,10
301,10139,100,-18,1001,2018-11-07 11:50:27.000,3,0,1,10
896,10140,100,-18,1001,2018-11-07 11:50:27.000,4,0,1,10
726,10411,100,-18,1001,2018-11-07 11:50:29.000,3,0,1,10
703,10318,100,-18,1001,2018-11-07 11:50:29.000,4,0,1,10
197,10036,100,-18,1001,2018-11-07 11:50:31.000,3,0,1,10
194,10029,100,-18,1001,2018-11-07 11:50:31.000,4,0,1,10
504,10308,100,-18,1001,2018-11-07 11:50:34.000,3,0,1,10
559,10520,7,0,1001,2018-11-07 11:50:34.000,4,0,1,10
559,10520,100,-18,1001,2018-11-07 11:50:34.000,4,0,1,10
337,10407,100,-18,1001,2018-11-07 11:50:35.000,3,0,1,10
225,10095,100,-18,1001,2018-11-07 11:50:36.000,3,0,1,10
695,10094,100,-18,1001,2018-11-07 11:50:38.000,3,0,1,10
29,10033,100,-18,1001,2018-11-07 11:50:38.000,4,0,1,10
700,10097,100,-18,1001,2018-11-07 11:50:40.000,3,0,1,10
188,10038,100,-18,1001,2018-11-07 11:50:40.000,4,0,1,10
128,10031,100,-18,1001,2018-11-07 11:50:42.000,3,0,1,10
699,10098,100,-18,1001,2018-11-07 11:50:43.000,3,0,1,10
342,10412,100,-18,1001,2018-11-07 11:50:43.000,4,0,1,10
292,10088,7,0,1001,2018-11-07 11:50:44.000,3,0,1,10
292,10088,26,0,1001,2018-11-07 11:50:44.000,3,0,1,10
292,10088,100,-18,1001,2018-11-07 11:50:44.000,3,0,1,10
193,10040,100,-18,1001,2018-11-07 11:50:46.000,4,0,1,10
634,10132,100,-18,1001,2018-11-07 11:50:47.000,3,0,1,10
843,10111,100,-18,1001,2018-11-07 11:50:48.000,3,0,1,10
236,10091,100,-18,1001,2018-11-07 11:50:48.000,4,0,1,10
224,10103,100,-18,1001,2018-11-07 11:50:51.000,3,0,1,10
360,10345,100,-18,1001,2018-11-07 11:50:51.000,4,0,1,10
520,10193,100,-18,1001,2018-11-07 11:50:52.000,3,0,1,10
286,10113,7,0,1001,2018-11-07 11:50:54.000,3,0,1,10
286,10113,100,-18,1001,2018-11-07 11:50:54.000,3,0,1,10
540,10532,100,-18,1001,2018-11-07 11:50:54.000,4,0,1,10
31,10037,100,-18,1001,2018-11-07 11:50:55.000,3,0,1,10
691,10148,7,0,1001,2018-11-07 11:50:56.000,4,0,1,10
691,10148,100,-18,1001,2018-11-07 11:50:57.000,4,0,1,10
223,10102,100,-18,1001,2018-11-07 11:50:58.000,3,0,1,10
295,10138,100,-18,1001,2018-11-07 11:50:59.000,4,0,1,10
198,10035,100,-18,1001,2018-11-07 11:51:01.000,3,0,1,10
849,10541,100,-18,1001,2018-11-07 11:51:04.000,4,0,1,10
298,10551,100,-18,1001,2018-11-07 11:51:07.000,4,0,1,10
696,10092,100,-18,1001,2018-11-07 11:51:10.000,3,0,1,10
350,10486,100,-18,1001,2018-11-07 11:51:17.000,3,0,1,10
71,10070,100,-18,1001,2018-11-07 11:51:17.000,4,0,1,10
191,10039,100,-18,1001,2018-11-07 11:51:20.000,4,0,1,10
290,10110,100,-18,1001,2018-11-07 11:51:21.000,3,0,1,10
290,10110,100,-18,1001,2018-11-07 11:51:22.000,3,0,1,10
524,10198,100,-18,1001,2018-11-07 11:51:22.000,4,0,1,10
114,10282,100,-18,1001,2018-11-07 11:51:26.000,4,0,1,10
932,10116,100,-18,1001,2018-11-07 11:51:34.000,3,0,1,10
662,10295,100,-18,1001,2018-11-07 11:51:44.000,3,0,1,10
668,10296,100,-18,1001,2018-11-07 11:51:58.000,4,0,1,10
885,10167,100,-18,1001,2018-11-07 11:52:02.000,3,0,1,10
652,10438,100,-18,1001,2018-11-07 11:52:02.000,4,0,1,10
652,10438,100,-18,1001,2018-11-07 11:52:06.000,4,0,1,10
227,10128,100,-18,1001,2018-11-07 11:52:25.000,3,0,1,10
218,10125,100,-18,1001,2018-11-07 11:52:27.000,3,0,1,10
622,10457,100,-18,1001,2018-11-07 11:52:29.000,3,0,1,10
401,10362,100,-18,1001,2018-11-07 11:52:33.000,4,0,1,10
107,10056,7,0,1001,2018-11-07 11:52:35.000,3,0,1,10
107,10056,100,-18,1001,2018-11-07 11:52:35.000,3,0,1,10
91,10049,100,-18,1001,2018-11-07 11:52:40.000,3,0,1,10
539,10536,100,-18,1001,2018-11-07 11:52:51.000,3,0,1,10
42,10515,100,-18,1001,2018-11-07 11:52:52.000,4,0,1,10
50,10529,100,-18,1001,2018-11-07 11:52:53.000,3,0,1,10
125,10166,100,-18,1001,2018-11-07 11:52:55.000,3,0,1,10
53,10522,100,-18,1001,2018-11-07 11:52:56.000,3,0,1,10
910,10521,100,-18,1001,2018-11-07 11:52:57.000,3,0,1,10
907,10524,100,-18,1001,2018-11-07 11:52:59.000,3,0,1,10
148,10288,100,-18,1001,2018-11-07 11:53:01.000,3,0,1,10
186,10030,100,-18,1001,2018-11-07 11:53:04.000,3,0,1,10
190,10028,100,-18,1001,2018-11-07 11:53:06.000,3,0,1,10
183,10042,100,-18,1001,2018-11-07 11:53:07.000,3,0,1,10
581,10291,100,-18,1001,2018-11-07 11:53:11.000,4,0,1,10
76,10078,100,-18,1001,2018-11-07 11:53:32.000,3,0,1,10
77,10549,100,-18,1001,2018-11-07 11:53:45.000,3,0,1,10
459,10394,100,-18,1001,2018-11-07 11:54:17.000,4,0,1,10
463,10389,100,-18,1001,2018-11-07 11:54:22.000,3,0,1,10
161,10015,100,-18,1001,2018-11-07 11:54:45.000,4,0,1,10
119,10276,100,-18,1001,2018-11-07 11:54:46.000,3,0,1,10
160,10009,100,-18,1001,2018-11-07 11:54:47.000,4,0,1,10
538,10538,100,-18,1001,2018-11-07 11:54:48.000,3,0,1,10
481,10494,100,-18,1001,2018-11-07 11:54:52.000,3,0,1,10
482,10556,100,-18,1001,2018-11-07 11:54:55.000,3,0,1,10
347,10349,100,-18,1001,2018-11-07 11:54:57.000,3,0,1,10
63,10177,100,-18,1001,2018-11-07 11:55:00.000,3,0,1,10
748,10060,26,0,1001,2018-11-07 11:55:10.000,3,0,1,10
748,10060,100,-18,1001,2018-11-07 11:55:10.000,3,0,1,10
351,10351,100,-18,1001,2018-11-07 11:55:10.000,4,0,1,10
56,10527,100,-18,1001,2018-11-07 11:55:13.000,3,0,1,10
351,10351,100,-18,1001,2018-11-07 11:55:13.000,4,0,1,10
664,10201,7,0,1001,2018-11-07 11:55:16.000,3,0,1,10
664,10201,100,-18,1001,2018-11-07 11:55:16.000,3,0,1,10
260,10122,7,0,1001,2018-11-07 11:55:16.000,4,0,1,10
260,10122,100,-18,1001,2018-11-07 11:55:16.000,4,0,1,10
657,10083,100,-18,1001,2018-11-07 11:55:20.000,4,0,1,10
660,10274,100,-18,1001,2018-11-07 11:55:25.000,3,0,1,10
519,10204,100,-18,1001,2018-11-07 11:55:29.000,4,0,1,10
671,10046,100,-18,1001,2018-11-07 11:55:32.000,3,0,1,10
154,10066,100,-18,1001,2018-11-07 11:55:38.000,3,0,1,10
95,10082,100,-18,1001,2018-11-07 11:55:41.000,3,0,1,10
839,10415,100,-18,1001,2018-11-07 11:55:46.000,4,0,1,10
409,10329,100,-18,1001,2018-11-07 11:55:48.000,4,0,1,10
81,10048,100,-18,1001,2018-11-07 11:56:25.000,4,0,1,10
62,10176,100,-18,1001,2018-11-07 11:56:27.000,4,0,1,10
49,10513,100,-18,1001,2018-11-07 11:56:28.000,3,0,1,10
365,10553,100,-18,1001,2018-11-07 11:56:30.000,3,0,1,10
28,10214,100,-18,1001,2018-11-07 11:56:51.000,3,0,1,10
67,10075,100,-18,1001,2018-11-07 11:56:54.000,3,0,1,10
74,10077,100,-18,1001,2018-11-07 11:56:56.000,4,0,1,10
916,10516,100,-18,1001,2018-11-07 11:56:57.000,3,0,1,10
104,10178,100,-18,1001,2018-11-07 11:57:23.000,3,0,1,10
550,10003,100,-18,1001,2018-11-07 11:57:28.000,4,0,1,10
258,10121,100,-18,1001,2018-11-07 11:57:48.000,4,0,1,10
915,10525,100,-18,1001,2018-11-07 11:57:51.000,3,0,1,10
192,10041,7,0,1001,2018-11-07 11:57:52.000,4,0,1,10
192,10041,100,-18,1001,2018-11-07 11:57:52.000,4,0,1,10
46,10514,100,-18,1001,2018-11-07 11:57:54.000,3,0,1,10
36,10194,100,-18,1001,2018-11-07 11:57:54.000,4,0,1,10
909,10090,100,-18,1001,2018-11-07 11:57:57.000,4,0,1,10
509,10087,7,0,1001,2018-11-07 11:58:00.000,4,0,1,10
509,10087,100,-18,1001,2018-11-07 11:58:00.000,4,0,1,10
126,10168,100,-18,1001,2018-11-07 11:58:03.000,4,0,1,10
303,10141,100,-18,1001,2018-11-07 11:58:06.000,4,0,1,10
569,10165,100,-18,1001,2018-11-07 11:58:21.000,3,0,1,10
573,10181,100,-18,1001,2018-11-07 11:58:25.000,4,0,1,10
586,10057,100,-18,1001,2018-11-07 11:58:31.000,3,0,1,10
112,10275,100,-18,1001,2018-11-07 11:58:34.000,3,0,1,10
659,10277,100,-18,1001,2018-11-07 11:58:37.000,3,0,1,10
531,10540,100,-18,1001,2018-11-07 11:58:41.000,4,0,1,10
344,10496,100,-18,1001,2018-11-07 11:58:45.000,3,0,1,10
316,10503,100,-18,1001,2018-11-07 11:58:47.000,3,0,1,10
320,10331,100,-18,1001,2018-11-07 11:58:48.000,4,0,1,10
201,10150,100,-18,1001,2018-11-07 11:58:50.000,3,0,1,10
344,10496,100,-18,1001,2018-11-07 11:58:54.000,3,0,1,10
435,10376,100,-18,1001,2018-11-07 11:59:04.000,4,0,1,10
441,10499,100,-18,1001,2018-11-07 11:59:07.000,4,0,1,10
368,10342,100,-18,1001,2018-11-07 11:59:08.000,4,0,1,10
544,10001,100,-18,1001,2018-11-07 11:59:11.000,4,0,1,10
584,10068,100,-18,1001,2018-11-07 11:59:27.000,3,0,1,10
670,10069,100,-18,1001,2018-11-07 11:59:30.000,3,0,1,10
165,10017,100,-18,1001,2018-11-07 11:59:31.000,3,0,1,10
575,10185,100,-18,1001,2018-11-07 11:59:54.000,3,0,1,10
568,10022,100,-18,1001,2018-11-07 11:59:58.000,3,0,1,10
120,10190,26,0,1001,2018-11-07 12:00:04.000,3,0,1,10
120,10190,100,-18,1001,2018-11-07 12:00:04.000,3,0,1,10
933,10183,100,-18,1001,2018-11-07 12:00:06.000,3,0,1,10
566,10171,26,0,1001,2018-11-07 12:00:08.000,3,0,1,10
566,10171,100,-18,1001,2018-11-07 12:00:08.000,3,0,1,10
564,10170,100,-18,1001,2018-11-07 12:00:10.000,3,0,1,10
920,10419,100,-18,1001,2018-11-07 12:00:14.000,3,0,1,10
278,10085,7,0,1001,2018-11-07 12:00:32.000,3,0,1,10
278,10085,100,-18,1001,2018-11-07 12:00:32.000,3,0,1,10
131,10174,100,-18,1001,2018-11-07 12:00:55.000,3,0,1,10
131,10174,100,-18,1001,2018-11-07 12:00:57.000,3,0,1,10
784,10473,100,-18,1001,2018-11-07 12:00:58.000,4,0,1,10
262,10145,100,-18,1001,2018-11-07 12:02:03.000,4,0,1,10
403,10344,100,-18,1001,2018-11-07 12:02:04.000,3,0,1,10
488,10357,100,-18,1001,2018-11-07 12:02:05.000,4,0,1,10
473,10339,100,-18,1001,2018-11-07 12:02:08.000,3,0,1,10
345,10355,100,-18,1001,2018-11-07 12:02:09.000,4,0,1,10
488,10357,100,-5,1007,2018-11-07 12:02:13.000,5,0,1,10
469,10504,100,-18,1001,2018-11-07 12:02:22.000,3,0,1,10
836,20337,100,-18,1001,2018-11-07 12:02:24.000,3,0,1,10
836,20337,100,-18,1001,2018-11-07 12:02:26.000,3,0,1,10
672,10065,100,-18,1001,2018-11-07 12:02:32.000,3,0,1,10
548,10002,100,-18,1001,2018-11-07 12:02:35.000,4,0,1,10
377,10336,100,-18,1001,2018-11-07 12:02:38.000,4,0,1,10
364,10338,100,-18,1001,2018-11-07 12:02:41.000,3,0,1,10
78,10050,100,-18,1001,2018-11-07 12:02:42.000,4,0,1,10
334,10337,100,-18,1001,2018-11-07 12:02:57.000,3,0,1,10
233,10099,100,-18,1001,2018-11-07 12:03:33.000,3,0,1,10
243,10550,100,-18,1001,2018-11-07 12:03:35.000,4,0,1,10
243,10550,100,-18,1001,2018-11-07 12:03:37.000,4,0,1,10
243,10550,100,-18,1001,2018-11-07 12:03:38.000,4,0,1,10
243,10550,100,-18,1001,2018-11-07 12:03:40.000,4,0,1,10
456,10348,100,-18,1001,2018-11-07 12:03:45.000,4,0,1,10
653,10507,100,-18,1001,2018-11-07 12:03:52.000,3,0,1,10
653,10507,100,-18,1001,2018-11-07 12:03:53.000,3,0,1,10
370,10358,100,-18,1001,2018-11-07 12:04:07.000,3,0,1,10
353,10356,100,-18,1001,2018-11-07 12:04:08.000,3,0,1,10
205,10136,100,-18,1001,2018-11-07 12:04:26.000,3,0,1,10
451,10510,100,-18,1001,2018-11-07 12:04:52.000,3,0,1,10
458,10324,26,0,1001,2018-11-07 12:04:58.000,3,0,1,10
458,10324,100,-18,1001,2018-11-07 12:04:58.000,3,0,1,10
455,10365,100,-18,1001,2018-11-07 12:04:59.000,4,0,1,10
512,10202,100,-18,1001,2018-11-07 12:05:30.000,3,0,1,10
40,10526,100,-18,1001,2018-11-07 12:06:29.000,3,0,1,10
746,10063,7,0,1001,2018-11-07 12:06:40.000,3,0,1,10
97,10084,7,0,1001,2018-11-07 12:06:47.000,3,0,1,10
97,10084,100,-18,1001,2018-11-07 12:06:47.000,3,0,1,10
677,10533,100,-18,1001,2018-11-07 12:07:02.000,4,0,1,10
156,10016,100,-18,1001,2018-11-07 12:07:49.000,3,0,1,10
552,10004,100,-18,1001,2018-11-07 12:08:44.000,3,0,1,10
525,10024,7,0,1001,2018-11-07 12:09:04.000,4,0,1,10
525,10024,100,-18,1001,2018-11-07 12:09:04.000,4,0,1,10
525,10024,7,0,1007,2018-11-07 12:09:16.000,5,0,1,10
525,10024,100,-8,1007,2018-11-07 12:09:16.000,5,0,1,10
350,10486,100,-4,1007,2018-11-07 12:09:22.000,5,0,1,10
158,10014,100,-18,1001,2018-11-07 12:09:25.000,4,0,1,10
864,10598,7,0,1001,2018-11-07 12:10:35.000,3,0,1,10
864,10598,7,0,1001,2018-11-07 12:10:41.000,3,0,1,10
864,10598,100,-18,1001,2018-11-07 12:10:41.000,3,0,1,10
492,10335,100,-18,1001,2018-11-07 12:10:41.000,4,0,1,10
470,10452,100,-12,1007,2018-11-07 12:10:42.000,5,0,1,10
864,10598,7,0,1001,2018-11-07 12:10:44.000,3,0,1,10
864,10598,100,-18,1001,2018-11-07 12:10:44.000,3,0,1,10
163,10021,100,-18,1001,2018-11-07 12:11:03.000,3,0,1,10
636,10564,100,-18,1001,2018-11-07 12:11:14.000,3,0,1,10
502,10418,100,-18,1001,2018-11-07 12:12:21.000,4,0,1,10
250,10161,100,-18,1001,2018-11-07 12:12:49.000,3,0,1,10
286,10113,100,-18,1001,2018-11-07 12:14:11.000,3,0,1,10
850,10228,100,-18,1001,2018-11-07 12:14:28.000,3,0,1,10
687,10230,100,-18,1001,2018-11-07 12:15:08.000,4,0,1,10
175,10215,100,-18,1001,2018-11-07 12:15:53.000,3,0,1,10
802,10266,100,-18,1001,2018-11-07 12:15:59.000,3,0,1,10
682,10258,100,-18,1001,2018-11-07 12:16:01.000,4,0,1,10
10,10255,100,-18,1001,2018-11-07 12:16:03.000,4,0,1,10
852,10582,100,-18,1001,2018-11-07 12:16:14.000,3,0,1,10
810,10220,100,-18,1001,2018-11-07 12:16:25.000,3,0,1,10
811,10569,100,-18,1001,2018-11-07 12:16:31.000,3,0,1,10
773,10227,100,-18,1001,2018-11-07 12:16:31.000,4,0,1,10
819,10219,100,-18,1001,2018-11-07 12:16:33.000,4,0,1,10
443,10371,100,-18,1001,2018-11-07 12:16:35.000,3,0,1,10
819,10219,100,-18,1001,2018-11-07 12:16:35.000,4,0,1,10
875,10584,100,-18,1001,2018-11-07 12:16:38.000,4,0,1,10
813,10567,100,-18,1001,2018-11-07 12:16:39.000,3,0,1,10
202,10135,100,-18,1001,2018-11-07 12:16:52.000,3,0,1,10
823,10189,100,-18,1001,2018-11-07 12:16:57.000,3,0,1,10
130,10169,100,-18,1001,2018-11-07 12:17:06.000,4,0,1,10
823,10189,100,-18,1001,2018-11-07 12:17:06.000,3,0,1,10
18,10221,100,-18,1001,2018-11-07 12:17:49.000,3,0,1,10
584,10068,100,-12,1007,2018-11-07 12:18:27.000,5,0,1,10
158,10014,100,-18,1001,2018-11-07 12:19:29.000,3,0,1,10
772,10224,100,-18,1001,2018-11-07 12:20:36.000,3,0,1,10
19,10218,100,-18,1001,2018-11-07 12:20:49.000,3,0,1,10
190,10028,100,-12,1007,2018-11-07 12:22:00.000,5,0,1,10
464,10300,100,-18,1001,2018-11-07 12:22:50.000,3,0,1,10
564,10170,100,-8,1007,2018-11-07 12:23:32.000,5,0,1,10
334,10337,100,-8,1007,2018-11-07 12:23:53.000,5,0,1,10
552,10004,100,-8,1007,2018-11-07 12:29:49.000,5,0,1,10
636,10564,100,-12,1007,2018-11-07 12:30:40.000,5,0,1,10
205,10136,100,-12,1007,2018-11-07 12:31:05.000,5,0,1,10
773,10227,100,-32,1007,2018-11-07 12:33:37.000,5,0,1,10
773,10227,100,-16,1007,2018-11-07 12:33:44.000,5,0,1,10
937,10602,1,0,0,2018-11-07 12:45:23.480,1,1005,1,-1
937,10602,35,0,0,2018-11-07 12:46:00.007,1,1005,1,-1
938,10602,35,0,0,2018-11-07 12:46:09.017,1,1005,1,-1
939,10602,101,383.64,0,2018-11-07 12:47:34.297,1,1005,1,-1
939,10602,26,0,1005,2018-11-07 12:47:59.000,7,0,1,10
939,10602,100,-59,1007,2018-11-07 12:49:08.000,5,0,1,10
554,10053,100,-108,1002,2018-11-07 15:07:37.000,10,1002,1,-1
548,10002,100,-10,1003,2018-11-07 15:12:22.000,6,0,1,11
746,10063,35,0,0,2018-11-07 15:49:20.880,1,1001,1,-1
245,10106,100,-114,1002,2018-11-07 15:54:16.000,10,1002,1,-1
506,10468,100,-36,1007,2018-11-07 16:01:52.000,5,0,1,11
940,10063,2,0,0,2018-11-07 16:06:51.850,1,1001,1,-1
941,20344,1,0,0,2018-11-07 16:08:13.123,1,1001,1,-1
941,20344,35,0,0,2018-11-07 16:08:23.323,1,1001,1,-1
942,20344,35,0,0,2018-11-07 16:08:32.403,1,1001,1,-1
943,20344,35,0,0,2018-11-07 16:08:38.400,1,1001,1,-1
944,20344,35,0,0,2018-11-07 16:08:42.550,1,1001,1,-1
945,20344,101,3893.34,0,2018-11-07 16:09:01.030,1,1001,1,-1
945,20344,26,0,1005,2018-11-07 16:09:22.000,7,0,1,11
568,10022,100,-10,1003,2018-11-07 16:50:51.000,6,0,1,11
10,10255,100,-4.8,1007,2018-11-07 16:50:56.000,5,0,1,1
10,10255,100,-8,1007,2018-11-07 16:51:18.000,5,0,1,1
18,10221,100,-60.6,1004,2018-11-07 17:17:14.000,2,0,1,1
664,10201,100,-77.72,1004,2018-11-07 17:21:51.000,2,0,1,1
664,10201,100,-10.5,1004,2018-11-07 17:22:16.000,2,0,1,1
368,10342,100,-6,1001,2018-11-07 17:22:29.000,3,0,1,11
785,10590,100,-6,1001,2018-11-07 17:22:32.000,3,0,1,11
835,10245,100,-6,1001,2018-11-07 17:22:34.000,3,0,1,11
873,10259,100,-6,1001,2018-11-07 17:22:34.000,4,0,1,11
870,10247,100,-6,1001,2018-11-07 17:22:38.000,3,0,1,11
789,10250,100,-6,1001,2018-11-07 17:22:43.000,3,0,1,11
786,10241,100,-6,1001,2018-11-07 17:22:44.000,3,0,1,11
921,10249,100,-6,1001,2018-11-07 17:22:47.000,4,0,1,11
539,10536,100,-6,1001,2018-11-07 17:24:40.000,3,0,1,11
720,10400,100,-6,1001,2018-11-07 17:24:53.000,3,0,1,11
819,10219,100,-6,1001,2018-11-07 17:24:59.000,3,0,1,11
70,10076,100,-19.48,1004,2018-11-07 17:25:15.000,2,0,1,1
196,10025,100,-6,1001,2018-11-07 17:25:24.000,3,0,1,11
99,10079,100,-6,1001,2018-11-07 17:25:39.000,3,0,1,11
74,10077,100,-6,1001,2018-11-07 17:26:40.000,3,0,1,11
805,10272,100,-40.8,1004,2018-11-07 17:26:58.000,2,0,1,1
789,10250,100,-18.9,1004,2018-11-07 17:27:34.000,2,0,1,1
807,10237,100,-6,1001,2018-11-07 17:27:42.000,3,0,1,11
786,10241,100,-34.3,1004,2018-11-07 17:27:52.000,2,0,1,1
786,10241,100,-26.25,1004,2018-11-07 17:28:14.000,2,0,1,1
671,10046,100,-6,1001,2018-11-07 17:28:47.000,3,0,1,11
46,10514,100,-33,1004,2018-11-07 17:29:07.000,2,0,1,1
569,10165,100,-6,1001,2018-11-07 17:29:14.000,3,0,1,11
176,10234,100,-6,1001,2018-11-07 17:29:41.000,3,0,1,11
176,10234,100,-8,1007,2018-11-07 17:29:50.000,5,0,1,1
809,10243,100,-6,1001,2018-11-07 17:29:52.000,3,0,1,11
